id,title,abstract,authors,journal_conference_name,publisher,year,doi,group_name,topic_id,probability,topic_name
533,observation modeling circular polarization magnetic field induced transition,"We study the circular polarization of the magnetic field induced transition (MIT) between the $3d^5(^6S)4d\ ^7D_2$ and $3d^5(^6S)4p\ ^7P_4^\circ$ states of \ion{Cr}{1} at 533.03~nm (wavelength in air). The fractional circular polarization $V/I$ of this spectral line resulting from the solution of the radiation transfer problem in a sunspot model permeated by a homogeneous magnetic field of 3~kG shows amplitudes of about $2\%$. Spectro-polarimetric observations of two sunspots were obtained with the Zurich Imaging Polarimeter-3 at the Istituto ricerche solari Aldo e Cele Dacc\`o (IRSOL) observatory observatory in Locarno, Switzerland. The observed $V/I$ profiles show approximately anti-symmetrical shapes with an amplitude of around $0.1\%$ and $0.2\%$ for the two sunspots. The center of this profile coincides with the wavelengths predicted for the above-mentioned MIT. We apply an inversion code to the spectro-polarimetric data of the \ion{Cr}{1} permitted lines at 532.91 and 532.98~nm, as well as to the MIT line at 533.03~nm, to infer a stratification of the emitting atmosphere. We compare the $V/I$ profiles synthesized in the inferred atmosphere models with the observations, showing that the observed signal likely corresponds to the MIT line.","['Hao Li, Tanausú del Pino Alemán, Javier Trujillo Bueno, Franziska Zeuner']",,arXiv,2024,,astro-ph.SR,-1,0.0,Other
1737,wisesrnet novel architecture enhancing image classification learning spatial resolution feature maps,"One of the main challenges since the advancement of convolutional neural networks is how to connect the extracted feature map to the final classification layer. VGG models used two sets of fully connected layers for the classification part of their architectures, which significantly increased the number of models' weights. ResNet and the next deep convolutional models used the Global Average Pooling (GAP) layer to compress the feature map and feed it to the classification layer. Although using the GAP layer reduces the computational cost, but also causes losing spatial resolution of the feature map, which results in decreasing learning efficiency. In this paper, we aim to tackle this problem by replacing the GAP layer with a new architecture called Wise-SrNet. It is inspired by the depthwise convolutional idea and is designed for processing spatial resolution while not increasing computational cost. We have evaluated our method using three different datasets: Intel Image Classification Challenge, MIT Indoors Scenes, and a part of the ImageNet dataset. We investigated the implementation of our architecture on several models of the Inception, ResNet, and DenseNet families. Applying our architecture has revealed a significant effect on increasing convergence speed and accuracy. Our Experiments on images with 224*224 resolution increased the Top-1 accuracy between 2% to 8% on different datasets and models. Running our models on 512*512 resolution images of the MIT Indoors Scenes dataset showed a notable result of improving the Top-1 accuracy within 3% to 26%. We will also demonstrate the GAP layer's disadvantage when the input images are large and the number of classes is not few. In this circumstance, our proposed architecture can do a great help in enhancing classification results. The code is shared at https://github.com/mr7495/image-classification-spatial.","['Mohammad Rahimzadeh, AmirAli Askari, Soroush Parvin, Elnaz Safi, Mohammad Reza Mohammadi']",,arXiv,2021,10.1007/s10044-024-01211-0,cs.CV,2,1.0,"image, deep, learning, scene, neural"
1630,tools quantum computing based decision diagrams,"With quantum computers promising advantages even in the near-term NISQ era, there is a lively community that develops software and toolkits for the design of corresponding quantum circuits. Although the underlying problems are different, expertise from the design automation community, which developed sophisticated design solutions for the conventional realm in the past decades, can help here. In this respect, decision diagrams provide a promising foundation for tackling many design tasks such as simulation, synthesis, and verification of quantum circuits. However, users of the corresponding tools often do not have a proper background or an intuition about how these methods based on decision diagrams work and what their strengths and limits are. In this work, we first review the concepts of how decision diagrams can be employed, e.g., for the simulation and verification of quantum circuits. Afterwards, in an effort to make decision diagrams for quantum computing more accessible, we then present a visualization tool for quantum decision diagrams, which allows users to explore the behavior of decision diagrams in the design tasks mentioned above. Finally, we present decision diagram-based tools for simulation and verification of quantum circuits using the methods discussed above as part of the open-source JKQ quantum toolset---a set of tools for quantum computing developed at the Johannes Kepler University (JKU) Linz and released under the MIT license. More information about the corresponding tools is available at https://github.com/iic-jku/. By this, we provide an introduction of the concepts and tools for potential users who would like to work with them as well as potential developers aiming to extend them.","['Robert Wille, Stefan Hillmich, Lukas Burgholzer']",,arXiv,2021,10.1145/3491246,quant-ph,6,1.0,"quantum, algorithm, quantum computing, quantum computation, algorithms"
6095,particle astroparticle searches supersymmetry,"Supersymmetry may be discovered at high energy colliders, through low energy precision measurements, and by dark matter searches. We present a comprehensive analysis of all available probes in minimal supergravity. This work extends previous analyses by including the focus point branch of parameter space and the full array of promising indirect dark matter searches. We find that particle and astrophysical searches underway are highly complementary: each separately provides only partial coverage of the available parameter space, but together they probe almost all models. Cosmology does {\em not} provide upper bounds on superpartner masses useful for future colliders. At the same time, in the cosmologically preferred region, if supersymmetry is to be observable at a 500 GeV linear collider, some signature of supersymmetry must appear {\em before} the LHC.","['Jonathan L. Feng, Konstantin T. Matchev, Frank Wilczek']","eConf C010630:P309,2001",arXiv,2001,,hep-ph,18,0.6986456571444541,"supersymmetry, supersymmetry breaking, breaking, supersymmetric, dynamical supersymmetry"
431,aspcompleteness hamiltonicity grid graphs applications loop puzzles,"We prove that Hamiltonicity in maximum-degree-3 grid graphs (directed or undirected) is ASP-complete, i.e., it has a parsimonious reduction from every NP search problem (including a polynomial-time bijection between solutions). As a consequence, given k Hamiltonian cycles, it is NP-complete to find another; and counting Hamiltonian cycles is #P-complete. If we require the grid graph's vertices to form a full $m \times n$ rectangle, then we show that Hamiltonicity remains ASP-complete if the edges are directed or if we allow removing some edges (whereas including all undirected edges is known to be easy). These results enable us to develop a stronger ""T-metacell"" framework for proving ASP-completeness of rectangular puzzles, which requires building just a single gadget representing a degree-3 grid-graph vertex. We apply this general theory to prove ASP-completeness of 38 pencil-and-paper puzzles where the goal is to draw a loop subject to given constraints: Slalom, Onsen-meguri, Mejilink, Detour, Tapa-Like Loop, Kouchoku, Icelom; Masyu, Yajilin, Nagareru, Castle Wall, Moon or Sun, Country Road, Geradeweg, Maxi Loop, Mid-loop, Balance Loop, Simple Loop, Haisu, Reflect Link, Linesweeper; Vertex/Touch Slitherlink, Dotchi-Loop, Ovotovata, Building Walk, Rail Pool, Disorderly Loop, Ant Mill, Koburin, Mukkonn Enn, Rassi Silai, (Crossing) Ichimaga, Tapa, Canal View, Aqre, and Paintarea. The last 14 of these puzzles were not even known to be NP-hard. Along the way, we prove ASP-completeness of some simple forms of Tree-Residue Vertex-Breaking (TRVB), including planar multigraphs with degree-6 breakable vertices, or with degree-4 breakable and degree-1 unbreakable vertices.","['MIT Hardness Group, Josh Brunner, Della Hendrickson, Lily Chung, Erik D. Demaine, Andy Tockman']",,arXiv,2024,,cs.CC,-1,0.0,Other
3524,illustris simulation evolving population black holes across cosmic time,"We study the properties of black holes and their host galaxies across cosmic time in the Illustris simulation. Illustris is a large scale cosmological hydrodynamical simulation which resolves a (106.5 Mpc)^3 volume with more than 12 billion resolution elements and includes state-of-the-art physical models relevant for galaxy formation. We find that the black hole mass density for redshifts z = 0 - 5 and the black hole mass function at z = 0 predicted by Illustris are in very good agreement with the most recent observational constraints. We show that the bolometric and hard X-ray luminosity functions of AGN at z = 0 and 1 reproduce observational data very well over the full dynamic range probed. Unless the bolometric corrections are largely underestimated, this requires radiative efficiencies to be on average low, epsilon_r <= 0.1, noting however that in our model radiative efficiencies are degenerate with black hole feedback efficiencies. Cosmic downsizing of the AGN population is in broad agreement with the findings from X-ray surveys, but we predict a larger number density of faint AGN at high redshifts than currently inferred. We also study black hole -- host galaxy scaling relations as a function of galaxy morphology, colour and specific star formation rate. We find that black holes and galaxies co-evolve at the massive end, but for low mass, blue and star-forming galaxies there is no tight relation with either their central black hole masses or the nuclear AGN activity.","['Debora Sijacki, Mark Vogelsberger, Shy Genel, Volker Springel, Paul Torrey, Greg Snyder, Dylan Nelson, Lars Hernquist']",,arXiv,2014,10.1093/mnras/stv1340,astro-ph.GA,-1,0.0,Other
1809,colossal electroresistance response accompanied metalinsulator transition mixedvalent vanadate,"Colossal electroresistance (CER) in manganites, i.e., a large change in electrical resistance under the influence of either an applied electric field or an applied electric current, has often been described as complimentary to the colossal magnetoresistance (CMR) effect. Mixed valent vanadates with active t2g and empty eg orbitals, unlike manganites, have not naturally been discussed in this context, as double exchange based CMR is not realizable in them. However, presence of coupled spin and orbital degrees of freedom, metal-insulator transition (MIT) accompanied by orbital order-disorder transition, etc., anyway make the vanadates an exciting group of materials. Here we probe a Fe-doped hollandite lead vanadate PbFe1.75V4.25O11 (PFVO), which exhibits a clear MIT as a function of temperature. Most importantly, a giant fall in the resistivity, indicative of a CER, as well as a systematic shift in the MIT towards higher temperature are observed as a function of applied electric current. Detailed structural, magnetic, thermodynamic and transport studies point towards a complex interplay between orbital order/disorder effect, MIT and double exchange in this system.","['Rafikul Ali Saha, Abhisek Bandyopadhyay, Irene Schiesaro, Carlo Meneghini, Sugata Ray']",,arXiv,2021,10.1103/PhysRevB.104.045149,cond-mat.str-el,0,0.9653406166323298,"metalinsulator, transition, metalinsulator transition, films, mott"
4956,effective degrees freedom gluon condensation high temperature deconfined phase,"The Equation of State and the properties of matter in the high temperature deconfined phase are analyzed by a quasiparticle approach for $T> 1.2~T_c$. In order to fix the parameters of our model we employ the lattice QCD data of energy density and pressure. First we consider the pure SU(3) gluon plasma and it turns out that such a system can be described in terms of a gluon condensate and of gluonic quasiparticles whose effective number of degrees of freedom and mass decrease with increasing temperature. Then we analyze QCD with finite quark masses. In this case the numerical lattice data for energy density and pressure can be fitted assuming that the system consists of a mixture of gluon quasiparticles, fermion quasiparticles, boson correlated pairs (corresponding to in-medium mesonic states) and gluon condensate. We find that the effective number of boson degrees of freedom and the in-medium fermion masses decrease with increasing temperature. At $T \simeq 1.5 ~T_c$ only the correlated pairs corresponding to the mesonic nonet survive and they completely disappear at $T \simeq 2 ~T_c$. The temperature dependence of the velocity of sound of the various quasiparticles, the effects of the breaking of conformal invariance and the thermodynamic consistency are discussed in detail.","['Paolo Castorina, Massimo Mannarelli']","Phys.Rev.C75:054901,2007",arXiv,2007,10.1103/PhysRevC.75.054901,hep-ph,-1,0.0,Other
3948,exact results fivedimensional superconformal field theories gravity duals,"We apply the technique of supersymmetric localization to exactly compute the $S^5$ partition function of several large $N$ superconformal field theories in five dimensions that have $AdS_6$ duals in massive type IIA supergravity. The localization computations are performed in the non-renormalizable effective field theories obtained through relevant deformations of the UV superconformal field theories. We compare the $S^5$ free energy to a holographic computation of entanglement entropy in the $AdS_6$ duals and find perfect agreement. In particular, we reproduce the $N^{5/2}$ scaling of the $S^5$ free energy that was expected from supergravity.","['Daniel L. Jafferis, Silviu S. Pufu']",,arXiv,2012,,hep-th,48,0.9802727728898237,"supergravity, superconformal, duals, gauged, theories"
3608,imaging supermassive black hole shadow jet base event horizon telescope,"The Event Horizon Telescope (EHT) is a project to assemble a Very Long Baseline Interferometry (VLBI) network of mm wavelength dishes that can resolve strong field General Relativistic signatures near a supermassive black hole. As planned, the EHT will include enough dishes to enable imaging of the predicted black hole ""shadow"", a feature caused by severe light bending at the black hole boundary. The center of M87, a giant elliptical galaxy, presents one of the most interesting EHT targets as it exhibits a relativistic jet, offering the additional possibility of studying jet genesis on Schwarzschild radius scales. Fully relativistic models of the M87 jet that fit all existing observational constraints now allow horizon-scale images to be generated. We perform realistic VLBI simulations of M87 model images to examine detectability of the black shadow with the EHT, focusing on a sequence of model images with a changing jet mass load radius. When the jet is launched close to the black hole, the shadow is clearly visible both at 230 and 345 GHz. The EHT array with a resolution of 20-30$\mu$as resolution ($\sim$2-4 Schwarzschild radii) is able to image this feature independent of any theoretical models and we show that imaging methods used to process data from optical interferometers are applicable and effective for EHT data sets. We demonstrate that the EHT is also capable of tracing real-time structural changes on a few Schwarzschild radii scales, such as those implicated by VHE flaring activity of M87. While inclusion of ALMA in the EHT is critical for shadow imaging, generally the array is robust against loss of a station.","['Ru-Sen Lu, Avery E. Broderick, Fabien Baron, John D. Monnier, Vincent L. Fish, Sheperd S. Doeleman, Victor Pankratius']",,arXiv,2014,10.1088/0004-637X/788/2/120,astro-ph.IM,4,0.24431470031586336,"black, holes, black holes, black hole, hole"
4375,metal insulator transition landau level graphene,"The magnetotransport in single layer graphene has been experimentally investigated in magnetic fields up to 18 T as a function of temperature. A pronounced T-dependence is observed for T < 50 K, which is either metallic, or insulating, depending on the filling factor nu. The metal-insulator transition (MIT) occurs at nu_c ~ 0.65 and in the regime of the dissipative transport, where the longitudinal resistance Rxx > R_K/2. The critical resistivity (Rxx per square) is rho_xx(nu_c) ~ R_K/2 and is correlated with the appearance of zero plateau in Hall conductivity sigma_xy(nu) and peaks in sigma_xx(nu). This leads us to construct a universal low-T (n, B) phase diagram of this quantum phase transition.","['L. Zhang, Y. Zhang, M. Khodas, T. Valla, I. A. Zaliznyak']","Phys. Rev. Lett. 105, 046804 (2010)",arXiv,2010,10.1103/PhysRevLett.105.046804,cond-mat.mes-hall,0,1.0,"metalinsulator, transition, metalinsulator transition, films, mott"
4865,secret symmetry adscft smatrix,"We find a new quantum Yangian symmetry of the AdS/CFT S-matrix, which complements the original su(2|2) symmetry to gl(2|2) and does not have a Lie algebra analog. Our finding is motivated by the Yangian double structure discovered at the classical level.","['Takuya Matsumoto, Sanefumi Moriyama, Alessandro Torrielli']","JHEP 0709:099,2007",arXiv,2007,10.1088/1126-6708/2007/09/099,hep-th,23,1.0,"adscft, ads, correlators, correspondence, adscft correspondence"
5065,kinetic description finite temperature meson gas,A transport model based on the mean free path approach for an interacting meson system at finite temperatures is discussed. A transition to a quark gluon plasma is included within the framework of the bag model. We discuss some calculations for a pure meson gas where the Hagedorn limiting temperature is reproduced when including the experimentally observed resonances. Next we include the possibility for a QGP formation based on the MIT bag model. The results obtained compare very well with Lattice QCD calculations. In particular the cross over to the QGP at about 175 MeV temperature is nicely reproduced.,"['Zhi Guang Tan, Dai-Mei Zhou, S. Terranova, A. Bonasera']",,arXiv,2006,,nucl-th,32,0.12075788126434936,"boseeinstein, boseeinstein condensates, condensate, condensates, bose"
235,monte carlo framework calibrated uncertainty estimation sequence prediction,"Probabilistic prediction of sequences from images and other high-dimensional data is a key challenge, particularly in risk-sensitive applications. In these settings, it is often desirable to quantify the uncertainty associated with the prediction (instead of just determining the most likely sequence, as in language modeling). In this paper, we propose a Monte Carlo framework to estimate probabilities and confidence intervals associated with the distribution of a discrete sequence. Our framework uses a Monte Carlo simulator, implemented as an autoregressively trained neural network, to sample sequences conditioned on an image input. We then use these samples to estimate the probabilities and confidence intervals. Experiments on synthetic and real data show that the framework produces accurate discriminative predictions, but can suffer from miscalibration. In order to address this shortcoming, we propose a time-dependent regularization method, which is shown to produce calibrated predictions.","['Qidong Yang, Weicheng Zhu, Joseph Keslin, Laure Zanna, Tim G. J. Rudner, Carlos Fernandez-Granda']",,arXiv,2024,,cs.LG,-1,0.0,Other
4939,phases fivedimensional black holes,"We argue that the configurations that approach maximal entropy in five-dimensional asymptotically flat vacuum gravity, for fixed mass and angular momentum, are `black Saturns' with a central, close to static, black hole and a very thin black ring around it. For any value of the angular momentum, the upper bound on the entropy is equal to the entropy of a static black hole of the same total mass. For fixed mass, spin and area there are families of multi-ring solutions with an arbitrarily large number of continuous parameters, so the total phase space is infinite-dimensional. Somewhat surprisingly, the phases of highest entropy are not in thermal equilibrium. Imposing thermodynamical equilibrium drastically reduces the phase space to a finite, small number of different phases.","['Henriette Elvang, Roberto Emparan, Pau Figueras']","JHEP 0705:056,2007",arXiv,2007,10.1088/1126-6708/2007/05/056,hep-th,4,0.6576253583299816,"black, holes, black holes, black hole, hole"
3797,bar form factors lattice qcd static quarks,"We present a lattice QCD calculation of form factors for the decay $\Lambda_b \to p \mu^- \bar{\nu}$, which is a promising channel for determining the CKM matrix element $|V_{ub}|$ at the Large Hadron Collider. In this initial study we work in the limit of static b quarks, where the number of independent form factors reduces to two. We use dynamical domain-wall fermions for the light quarks, and perform the calculation at two different lattice spacings and at multiple values of the light-quark masses in a single large volume. Using our form factor results, we calculate the $\Lambda_b \to p \mu^- \bar{\nu}$ differential decay rate in the range $14 GeV^2 \leq q^2 \leq q^2_{max}$, and obtain the integral $\int_{14 GeV^2}^{q^2_{max}} [d\Gamma/dq^2] dq^2 / |V_{ub}|^2 = 15.3 \pm 4.2 ps^{-1}$. Combined with future experimental data, this will give a novel determination of $|V_{ub}|$ with about 15\% theoretical uncertainty. The uncertainty is dominated by the use of the static approximation for the b quark, and can be reduced further by performing the lattice calculation with a more sophisticated heavy-quark action.","['William Detmold, C. -J. David Lin, Stefan Meinel, Matthew Wingate']","Phys. Rev. D 88, 014512 (2013)",arXiv,2013,10.1103/PhysRevD.88.014512,hep-lat,65,1.0,"form factors, factors, form, lattice qcd, factors lattice"
4897,recent results star highenergy polarized protonproton program rhic bnl,"The STAR experiment at the Relativistic Heavy-Ion Collider (RHIC) at Brookhaven National Laboratory (BNL) is carrying out a spin physics program colliding transverse or longitudinal polarized proton beams at $\sqrt{s}=200-500 $GeV to gain a deeper insight into the spin structure and dynamics of the proton. These studies provide fundamental tests of Quantum Chromodynamics (QCD).   One of the main objectives of the STAR spin physics program is the determination of the polarized gluon distribution function through a measurement of the longitudinal double-spin asymmetry, $A_{LL}$, for various processes. Recent results will be shown on the measurement of $A_{LL}$ for inclusive jet production, neutral pion production and charged pion production at $\sqrt{s}=200 $GeV. In addition to these measurements involving longitudinal polarized proton beams, the STAR collaboration has performed several important measurements employing transverse polarized proton beams. New results on the measurement of the transverse single-spin asymmetry, $A_{N}$, for forward neutral pion production and the first measurement of $A_{N}$ for mid-rapidity di-jet production will be discussed.",['Bernd Surrow'],"AIPConf.Proc.915:293-300,2007",arXiv,2007,10.1063/1.2750783,hep-ex,7,0.8091056961870882,"scattering, polarized, electron scattering, relativistic, electron"
2223,strange stars energymomentumconserved frt gravity,"For the accurate understanding of compact objects such as neutron stars and strange stars, the Tolmann-Openheimer-Volkof (TOV) equation has proved to be of great use. Hence, in this work, we obtain the TOV equation for the energy-momentum-conserved $f(R,T)$ theory of gravity to study strange quark stars. The $f(R,T)$ theory is important, especially in cosmology, because it solves certain incompleteness of the standard model. In general, there is no intrinsic conservation of the energy-momentum tensor in the $f(R,T)$ gravity. Since this conservation is important in the astrophysical context, we impose the condition $\nabla T_{\mu\nu}=0$, so that we obtain a function $f(R,T)$ that implies conservation. This choice of a function $f(R,T)$ that conserves the momentum-energy tensor gives rise to a strong link between gravity and the microphysics of the compact object. We obtain the TOV by taking into account a linear equation of state to describe the matter inside strange stars, such as $p=\omega\rho$ and the MIT bag model $p=\omega(\rho-4B)$. With these assumptions it was possible to derive macroscopic properties of these objects.","['G. A. Carvalho, S. I. dos Santos, Jr., P. H. R. S. Moraes, M. Malheiro']",,arXiv,2019,,gr-qc,46,0.37109552257816947,"anisotropic strange, strange stars, strange, anisotropic, gravity"
7331,exact physical black hole states generic dilaton gravity,"The quantum mechanics of black holes in generic 2-D dilaton gravity is considered. The Hamiltonian surface terms are derived for boundary conditions corresponding to an eternal black hole with slices on the interior ending on the horizon bifurcation point. The quantum Dirac constraints are solved exactly for these boundary conditions to yield physical eigenstates of the energy operator. The solutions are obtained in terms of geometrical phase space variables that were originally used by Cangemi, Jackiw and Zwiebach in the context of string inspired dilaton gravity. The spectrum is continuous in the Lorentzian sector, but in the Euclidean sector the thermodynamic entropy must be $2\pi n/G$ where $n$ is an integer. The general class of models considered contains as special cases string inspired dilaton gravity, Jackiw-Teitelboim gravity and spherically symmetry gravity.","['A. Barvinsky, G. Kunstatter']",Phys.Lett. B389 (1996) 231-237,arXiv,1996,10.1016/S0370-2693(96)01261-0,hep-th,-1,0.0,Other
4465,holographic duality view toward manybody physics,"These are notes based on a series of lectures given at the KITP workshop ""Quantum Criticality and the AdS/CFT Correspondence"" in July, 2009. The goal of the lectures was to introduce condensed matter physicists to the AdS/CFT correspondence. Discussion of string theory and of supersymmetry is avoided to the extent possible.",['John McGreevy'],"Adv.High Energy Phys.2010:723105,2010",arXiv,2009,10.1155/2010/723105,hep-th,36,1.0,"holographic, holography, holographic renormalization, renormalization group, renormalization"
6207,effective theory incompressible quantum hall liquid crystals,I propose an effective theory of zero-temperature phases of the quantum Hall stipes: a smectic phase where the stripes are static and a novel quantum nematic phase where the positional order is destroyed by quantum fluctuations. The nematic is viewed as a Bose condensate of dislocations whose interactions are mediated by a U(1) gauge field. Collective mode spectrum and the dynamical structure factor in the two phases are calculated.,['Michael M. Fogler'],"Europhys. Lett. 66, 572 (2004)",arXiv,2001,10.1209/epl/i2003-10234-8,cond-mat.mes-hall,67,1.0,"quantum hall, hall, tunneling, coulomb, regime"
3801,finite temperature fermionic casimir interaction antide sitter spacetime,"We study the finite temperature Casimir interactions on two parallel boundaries in the anti-de Sitter spacetime AdS$_{D+1}$ induced by the vacuum fluctuations of a massive fermionic field with MIT bag boundary conditions. As in the Minkowski spacetime, the Casimir interaction always tends to attract the two boundaries to each other at any temperature and for any mass. For bosonic fields, it is well known that the high temperature leading term of the Casimir interaction is linear in temperature. However, for fermionic fields, the Casimir interaction decays exponentially at high temperature due to the absence of zero Matsubara frequency.",['L. P. Teo'],,arXiv,2013,10.1142/S0217751X13501583,hep-th,24,0.7887592299051742,"casimir, casimir effect, fermionic, casimir energy, fermionic casimir"
5968,unusually low mass neutron stars,"The X-ray emission of RXJ1856.5-3754 has been found to coincide to unprecedented accuracy with that of a blackbody, of radius 5.8+-0.9 km for the measured parallax distance of 140 pc (Burwitz et al. 2001, Drake et al. 2002). If the emission is uniform over the whole surface of a non-rotating star, the mass of the star cannot exceed 0.75+-0.12 solar mass regardless of its composition. If the compact object is a quark star described by the MIT-bag equation of state (a ``strange star''), the mass is no more than 0.3 solar mass. Comparably small masses are also obtained for the X-ray bursters Aql X-1 and KS1731-260 for some fits to their spectra.","['D. Gondek-Rosinska, W. Kluzniak, N. Stergioulas']",,arXiv,2002,,astro-ph,14,1.0,"neutron, neutron stars, stars, neutron star, quark core"
5723,diquarks exotic spectroscopy,"We propose that the recently discovered \Theta baryon is a bound state of four quarks and an antiquark, containing two highly correlated ud-pairs. If so, the \Theta baryon has positive parity, and it lies in an near-ideally mixed SU(3)_{f} \mathbf{\bar{10}}_{f} oplus \mathbf{8}_{f}. The Roper resonance and the P_{11}(1710) fit naturally into this classification. We predict an isospin 3/2 multiplet of \Xi's (S=-2) with J^{\Pi}=\half^{+} around 1750 MeV. A search for manifestly exotic \Xi^{+} and \Xi^{--} in this mass range could provide a sharp test of our proposal. We predict that charm and bottom analogues of the \Theta baryon are stable against strong decays.","['R. L. Jaffe, F. Wilczek']",Phys.Rev.Lett. 91 (2003) 232003,arXiv,2003,10.1103/PhysRevLett.91.232003,hep-ph,-1,0.0,Other
7173,new qcd sum rules nucleon tensor charge,Two new QCD sum rules for nucleon tensor charge are derived from a mixed correlator of spin-1/2 and spin-3/2 nucleon interpolating fields. These sum rules are analyzed along with a sum rule obtained from the usual correlator of a general spin-1/2 nucleon interpolating field. The validity and reliability of the sum rules are examined by monitoring the contaminations arising from the transitions and continuum and the convergence of the operator product expansion. Valid sum rules are identified and their predictions are presented. It is found that the vacuum tensor susceptibility induced by the external field plays an important role in determining both the validity and predictions of the sum rules. The uncertainties associated with the sum-rule predictions are also discussed.,"['Xuemin Jin, Jian Tang']",Phys.Rev. D56 (1997) 5618-5628,arXiv,1997,10.1103/PhysRevD.56.5618,hep-ph,84,1.0,"sum, qcd sum, sum rules, rules, tensor charge"
1949,casimir free energy massive fermions comparative study various approaches,"We compute the Casimir thermodynamic quantities for a massive fermion field between two parallel plates with the MIT boundary conditions, using three different general approaches and present explicit solutions for each. The Casimir thermodynamic quantities include the Casimir Helmholtz free energy, pressure, energy and entropy. The three general approaches that we use are based on the fundamental definition of Casimir thermodynamic quantities, the analytic continuation method represented by the zeta function method, and the zero temperature subtraction method. We include the renormalized versions of the latter two approaches as well, whereas the first approach does not require one. Within each general approach, we obtain the same results in a few different ways to ascertain the selected cancellations of infinities have been done correctly. We then do a comparative study of the three different general approaches and their results, and show that they are in principle not equivalent to each other and they yield, in general, different results. In particular, we show that the Casimir thermodynamic quantities calculated only by the first approach have all three properties of going to zero as the temperature, the mass of the field, or the distance between the plates increases.","['M. Sasanpour, C. Ajilyan, S. S. Gousheh']",J. Phys. A: Math. Theor. 55 125401 (2022),arXiv,2020,10.1088/1751-8121/ac48ef,hep-th,24,0.8803810861640655,"casimir, casimir effect, fermionic, casimir energy, fermionic casimir"
7195,recent xray observations snj asca rosat,"We present ASCA and ROSAT observations of SN 1986J covering the period 1991 August to 1996 January. From observations with the ROSAT HRI and PSPC, we find that the 0.5-2.5 keV flux decreased proportional to $t^{-2}$ during this period; the ASCA data are consistent with this result and extend it to the 2-10 keV band. ASCA spectra from 1994 January and 1996 January are consistent with thermal emission from a solar metallicity plasma at an equilibrium temperature kT = 5-7.5 keV, somewhat hotter than that observed from other X-ray supernovae. These spectra also show a clear Fe K emission line at 6.7 keV with FWHM < 20,000 km/s (90% confidence). This limit on the line width is consistent with the reverse shock model of Chevalier & Fransson (1994), but does not rule out the clumpy wind model of Chugai (1993).","['John C. Houck, Joel N. Bregman, Roger A. Chevalier, Kohji Tomisaka']",,arXiv,1997,10.1086/305098,astro-ph,9,1.0,"xray, discovery, cygnus, timing, xte"
6900,chiral symmetry nucleon spin structure functions,"We carry out a systematic investigation of twist-two spin dependent structure functions of the nucleon within the framework of the chiral quark soliton model (CQSM) by paying special attention to the role of chiral symmetry of QCD. The importance of chiral symmetry is illustrated through the good reproduction of the recent SLAC data for the neutron spin structure function $g_1^n (x,Q^2)$. We also observe substantial difference between the predictions of the longitudinally polarized distribution functions and those of the transversity distribution functions. That the chiral symmetry may be responsible for this difference is seen in the isospin dependence of the corresponding first moments, i.e. the axial and tensor charges. The CQSM predicts $g_A^{(0)} / g_A^{(3)} \simeq 0.25$ for the ratio of the isoscalar to isovector axial charges, while $g_T^{(0)} / g_T^{(3)} \simeq 0.46$ for the ratio of the isoscalar to isovector tensor charges, which should be compared with the prediction $g_A^{(0)} / g_A^{(3)} = g_T^{(0)} / g_T^{(3)} = 3 / 5$ of the constituent quark model or of the naive MIT bag model without proper account of chiral symmetry. Another prominent prediction of the CQSM is the opposite polarization of the $\bar{u}$ and $\bar{d}$ antiquarks, thereby indicating the SU(2) asymmetric sea quark (spin) polarization in the nucleon.","['Masashi Wakamatsu, Takanori Kubota']","Phys.Rev.D60:034020,1999",arXiv,1998,10.1103/PhysRevD.60.034020,hep-ph,19,0.9177935977672218,"nucleon, structure functions, functions, structure, nucleons"
6824,coalescing binary neutron stars,Coalescing compact binaries with neutron star or black hole components provide the most promising sources of gravitational radiation for detection by the LIGO/VIRGO/GEO/TAMA laser interferometers now under construction. This fact has motivated several different theoretical studies of the inspiral and hydrodynamic merging of compact binaries. Analytic analyses of the inspiral waveforms have been performed in the Post-Newtonian approximation. Analytic and numerical treatments of the coalescence waveforms from binary neutron stars have been performed using Newtonian hydrodynamics and the quadrupole radiation approximation. Numerical simulations of coalescing black hole and neutron star binaries are also underway in full general relativity. Recent results from each of these approaches will be described and their virtues and limitations summarized.,"['Frederic A. Rasio, Stuart L. Shapiro']","Class.Quant.Grav.16:R1-R29,1999",arXiv,1999,10.1088/0264-9381/16/6/201,gr-qc,14,1.0,"neutron, neutron stars, stars, neutron star, quark core"
3493,occurrence architecture exoplanetary systems,"The basic geometry of the Solar System -- the shapes, spacings, and orientations of the planetary orbits -- has long been a subject of fascination as well as inspiration for planet formation theories. For exoplanetary systems, those same properties have only recently come into focus. Here we review our current knowledge of the occurrence of planets around other stars, their orbital distances and eccentricities, the orbital spacings and mutual inclinations in multiplanet systems, the orientation of the host star's rotation axis, and the properties of planets in binary-star systems.","['Joshua N. Winn, Daniel C. Fabrycky']","Ann. Rev. Astron. Astroph. 53, 409 (2015)",arXiv,2014,10.1146/annurev-astro-082214-122246,astro-ph.EP,26,1.0,"planets, transiting, planet, tess, exoplanet"
